entity_label,entity_name,document_path,chunk_index
Resource,r,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,16
Technology,Graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,0
Concept,Entity,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,0
Technology,prompt engineering,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,6
Concept,Knowledge graph extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,19
Resource,recall_preferences,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,5
Resource,save_preference,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,5
Technology,knowledge-graph tools,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,5
Resource,search_messages,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,5
Resource,search_entities,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,5
Technology,Knowledge Graph Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,14
Technology,Knowledge Graph Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,20
Technology,Saved: category - preference,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,9
Resource,tool,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,2
Technology,agent tool,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,2
Concept,Entity extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,18
Technology,Input,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,18
Example,JSON output format,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,18
Resource,Resource,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,4
Technology,Technology,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_1-add-long-term-memory-to-your-agent.pdf,4
Process,extraction workflow,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,7
Technology,extractor,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,7
Concept,entities,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,7
Resource,session details,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,7
Technology,graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,12
Process,MERGE,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,12
Technology,Text-based Knowledge Graph Extraction System,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,16
Technology,Knowledge Graph Extraction System,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,28
Concept,Entity and Relationship Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,28
Resource,API Documentation,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,13
Technology,Search and Embeddings System,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,13
Concept,Entity Embedding,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,13
Technology,Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,4
Technology,Deriving,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,18
Concept,Knowledge Graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,18
Resource,Example Article,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,18
Technology,Graph database,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,24
Concept,Knowledge graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,24
Technology,search_entities,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,19
Technology,Information Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,10
Technology,Graph database,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,32
Resource,Neo4j Documentation,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,32
Technology,Natural Language Processing,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,32
Process,Data modeling,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,32
Technology,Knowledge Graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,30
Resource,Shakespeare's Hamlet,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,30
Technology,Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,8
Concept,Knowledge Graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,8
Technology,extractor,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,0
Process,information extraction workflow,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,0
Technology,extract_relations,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,23
Technology,"memory.long_term.add_relationship(shakes peare, hamlet, ""WROTE"")",/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,26
Concept,Knowledge Graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,15
Technology,Graph Database,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,15
Concept,entity,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,2
Technology,Entity model,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,2
Process,extractor reads entities out of the messages,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,2
Technology,Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,3
Benefit,Extraction results,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,3
Challenge,Ambiguity,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,3
Process,Named Entity Recognition,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,3
Resource,POLE+O entity model,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,3
Concept,Extractor,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,3
Technology,Shakespeare,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,25
Technology,,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,27
Technology,Bulk Session Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,6
Process,add_entity,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,20
Concept,Pemberley,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,20
Resource,limit,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,20
Process,Geocoding locations,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,20
Technology,POLE+O or custom,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,20
Concept,Derbyshire,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,20
Process,geocode_locations,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,20
Process,Geocoding,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,21
Technology,Geocoder,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,21
Technology,batch processing,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,22
Process,process per batch,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,22
Resource,skip_existing,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,22
Resource,on_progress,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,22
Resource,Pattern Documentation,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,9
Concept,Knowledge Graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,9
Technology,Entity Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,9
Technology,Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,11
Resource,Embedding,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_2-entities-and-relationships.pdf,11
Technology,driver.close(),/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,13
Technology,semantic search,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,11
Resource,schema,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,11
Process,PDF_OF,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,5
Technology,CUMENT,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,5
Resource,PDF,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,5
Technology,VectorCypherRetriever,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,6
Technology,graph entity extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,9
Resource,Utilities,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,15
Technology,Agent,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,15
Process,start the agent with the command,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,15
Resource,Resource,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,16
Concept,Concept,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,16
Technology,Technology,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,16
Process,Process,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,16
Challenge,Challenge,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,16
Example,Example,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,16
Benefit,Benefit,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,16
Technology,GPT-5.2,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,4
Resource,neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,3
Technology,vector-index queries,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,3
Resource,LangChain,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,0
Technology,GenAI workshop,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_1-introduction_2-the-agent-you-built.pdf,0
Technology,find_potential_duplicates,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,5
Resource,Shakespeare,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,5
Technology,graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,0
Concept,entity,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,0
Technology,workflow,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,2
Technology,Duplicated entities detection,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,1
Technology,Visualization,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,4
Concept,Shakespere,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,3
Concept,Shakespeare,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,3
Process,deduplication,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,3
Technology,Knowledge Graph Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,6
Concept,Entity and Relationship Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,6
Technology,graph database,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,7
Concept,knowledge graph,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,7
Technology,Shakespeare,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,8
Resource,review queue,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,8
Process,Merging identities,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,8
Concept,bad pair,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,8
Technology,Text Processing Framework,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,10
Concept,Similarity Threshold,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,10
Process,Find Potential Duplicates,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,10
Resource,SAME_AS Documentation,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,10
Technology,find_potential_duplicates,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,9
Resource,A review screen you build,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,9
Process,review_duplicate,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_3-deduplication.pdf,9
Technology,Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,1
Process,extract,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,1
Resource,OpenAI key,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,1
Technology,Knowledge Graph Extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,2
Technology,Extraction configuration,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,3
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,4
Technology,GLiNER,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,4
Concept,custom types,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,4
Concept,types,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,4
Technology,spacy_pipeline,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,5
Technology,spacy_model,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,5
Resource,en_core_web_sm,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,5
Resource,en_core_web_trf,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,5
Technology,LLM extractor,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,6
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,7
Technology,GLiNER,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,7
Technology,LLM extractor,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,8
Technology,LLM extractor,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,9
Technology,AI model to memory-side provider,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,10
Resource,Pydantic AI model,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,10
Technology,Pole+O,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,12
Concept,ACTIVITY,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,12
Resource,agent.py,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,12
Technology,Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,13
Concept,graph database,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,13
Resource,Neo4j Documentation,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,13
Concept,Entity extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-agent-memory-scripts/kg/data/workshop-agent-memory_3-long-term-memory_4-choosing-your-extractor.pdf,16
